id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
104,1,1,1,https://e59ff1435c049956.car40.eng.ehall.ttmc.edu.cn,e59ff1435c049956.car40.eng.ehall.ttmc.edu.cn,4,e59ff1435c049956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,443,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
101,1,1,1,http://e59ff1445c046956.car40.eng.ehall.ttmc.edu.cn,e59ff1445c046956.car40.eng.ehall.ttmc.edu.cn,4,e59ff1445c046956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,80,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
121,1,1,1,https://e59ff1445c046956.car40.eng.ehall.ttmc.edu.cn,e59ff1445c046956.car40.eng.ehall.ttmc.edu.cn,4,e59ff1445c046956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,443,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
103,1,1,1,http://e59ff1455c046956.car40.eng.ehall.ttmc.edu.cn,e59ff1455c046956.car40.eng.ehall.ttmc.edu.cn,4,e59ff1455c046956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,80,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
123,1,1,1,https://e59ff1455c046956.car40.eng.ehall.ttmc.edu.cn,e59ff1455c046956.car40.eng.ehall.ttmc.edu.cn,4,e59ff1455c046956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,443,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
150,1,1,1,http://e59ff1465c046956.car40.eng.ehall.ttmc.edu.cn,e59ff1465c046956.car40.eng.ehall.ttmc.edu.cn,4,e59ff1465c046956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,80,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
159,1,1,1,https://e59ff1465c046956.car40.eng.ehall.ttmc.edu.cn,e59ff1465c046956.car40.eng.ehall.ttmc.edu.cn,4,e59ff1465c046956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,443,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
81,1,1,1,http://e60ff1435c046956.car40.eng.ehall.ttmc.edu.cn,e60ff1435c046956.car40.eng.ehall.ttmc.edu.cn,4,e60ff1435c046956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,80,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
87,1,1,1,https://e60ff1435c046956.car40.eng.ehall.ttmc.edu.cn,e60ff1435c046956.car40.eng.ehall.ttmc.edu.cn,4,e60ff1435c046956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,443,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
135,1,1,1,http://e61ff1435c046956.car40.eng.ehall.ttmc.edu.cn,e61ff1435c046956.car40.eng.ehall.ttmc.edu.cn,4,e61ff1435c046956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,80,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
156,1,1,1,https://e61ff1435c046956.car40.eng.ehall.ttmc.edu.cn,e61ff1435c046956.car40.eng.ehall.ttmc.edu.cn,4,e61ff1435c046956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,443,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
85,1,1,1,http://e62ff1435c046956.car40.eng.ehall.ttmc.edu.cn,e62ff1435c046956.car40.eng.ehall.ttmc.edu.cn,4,e62ff1435c046956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,80,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
105,1,1,1,https://e62ff1435c046956.car40.eng.ehall.ttmc.edu.cn,e62ff1435c046956.car40.eng.ehall.ttmc.edu.cn,4,e62ff1435c046956.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,443,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
96,1,1,1,http://e69ff1436c046966.car40.eng.ehall.ttmc.edu.cn,e69ff1436c046966.car40.eng.ehall.ttmc.edu.cn,4,e69ff1436c046966.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,80,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
118,1,1,1,https://e69ff1436c046966.car40.eng.ehall.ttmc.edu.cn,e69ff1436c046966.car40.eng.ehall.ttmc.edu.cn,4,e69ff1436c046966.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,443,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
152,1,1,1,http://e79ff1437c046976.car40.eng.ehall.ttmc.edu.cn,e79ff1437c046976.car40.eng.ehall.ttmc.edu.cn,4,e79ff1437c046976.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,80,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
158,1,1,1,https://e79ff1437c046976.car40.eng.ehall.ttmc.edu.cn,e79ff1437c046976.car40.eng.ehall.ttmc.edu.cn,4,e79ff1437c046976.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,443,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
84,1,1,1,http://e89ff1438c046986.car40.eng.ehall.ttmc.edu.cn,e89ff1438c046986.car40.eng.ehall.ttmc.edu.cn,4,e89ff1438c046986.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,80,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
92,1,1,1,https://e89ff1438c046986.car40.eng.ehall.ttmc.edu.cn,e89ff1438c046986.car40.eng.ehall.ttmc.edu.cn,4,e89ff1438c046986.car40.eng.ehall.ttmc.edu.cn,124.31.216.21,1,1,443,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
21,1,1,1,http://ehall.ttmc.edu.cn,ehall.ttmc.edu.cn,1,ehall.ttmc.edu.cn,124.31.216.21,1,1,80,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
44,1,1,1,https://ehall.ttmc.edu.cn,ehall.ttmc.edu.cn,1,ehall.ttmc.edu.cn,124.31.216.21,1,1,443,406,Not Acceptable,406 Not Acceptable,openresty,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
53,1,1,1,http://ehallappp.ttmc.edu.cn,ehallappp.ttmc.edu.cn,1,ehallappp.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,BaiduSearch
70,1,1,1,https://ehallappp.ttmc.edu.cn,ehallappp.ttmc.edu.cn,1,ehallappp.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,BaiduSearch
39,1,1,1,http://fsyy.ttmc.edu.cn,fsyy.ttmc.edu.cn,1,fsyy.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
60,1,1,1,https://fsyy.ttmc.edu.cn,fsyy.ttmc.edu.cn,1,fsyy.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
13,1,1,1,http://jcb.ttmc.edu.cn,jcb.ttmc.edu.cn,1,jcb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医学院基础部,VAppServer/6.0.0,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
57,1,1,1,https://jcb.ttmc.edu.cn,jcb.ttmc.edu.cn,1,jcb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医学院基础部,VAppServer/6.0.0,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
10,1,1,1,http://jw.ttmc.edu.cn,jw.ttmc.edu.cn,1,jw.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,高校监察网,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
42,1,1,1,https://jw.ttmc.edu.cn,jw.ttmc.edu.cn,1,jw.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,高校监察网,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
12,1,1,1,http://jwc.ttmc.edu.cn,jwc.ttmc.edu.cn,1,jwc.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,教务处,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
26,1,1,1,https://jwc.ttmc.edu.cn,jwc.ttmc.edu.cn,1,jwc.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,教务处,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
27,1,1,1,http://jxjyb.ttmc.edu.cn,jxjyb.ttmc.edu.cn,1,jxjyb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,藏医学院继续教育部,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
62,1,1,1,https://jxjyb.ttmc.edu.cn,jxjyb.ttmc.edu.cn,1,jxjyb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,藏医学院继续教育部,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
25,1,1,1,http://kyc.ttmc.edu.cn,kyc.ttmc.edu.cn,1,kyc.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医学院科研处,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
38,1,1,1,https://kyc.ttmc.edu.cn,kyc.ttmc.edu.cn,1,kyc.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医学院科研处,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
2,1,1,1,http://master.ttmc.edu.cn,master.ttmc.edu.cn,1,master.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,QuerySOA
9,1,1,1,https://master.ttmc.edu.cn,master.ttmc.edu.cn,1,master.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,QuerySOA
28,1,1,1,http://psy.ttmc.edu.cn,psy.ttmc.edu.cn,1,psy.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,心未来心理测评档案管理系统,"Microsoft-IIS/10.0,ASP.NET",124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
41,1,1,1,https://psy.ttmc.edu.cn,psy.ttmc.edu.cn,1,psy.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
97,1,1,1,http://resolver0.zzb.ttmc.edu.cn,resolver0.zzb.ttmc.edu.cn,2,resolver0.zzb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
129,1,1,1,https://resolver0.zzb.ttmc.edu.cn,resolver0.zzb.ttmc.edu.cn,2,resolver0.zzb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
63,1,1,1,http://resolver1.zzb.ttmc.edu.cn,resolver1.zzb.ttmc.edu.cn,2,resolver1.zzb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,BaiduSearch
72,1,1,1,https://resolver1.zzb.ttmc.edu.cn,resolver1.zzb.ttmc.edu.cn,2,resolver1.zzb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,BaiduSearch
99,1,1,1,http://resolver2.zzb.ttmc.edu.cn,resolver2.zzb.ttmc.edu.cn,2,resolver2.zzb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
114,1,1,1,https://resolver2.zzb.ttmc.edu.cn,resolver2.zzb.ttmc.edu.cn,2,resolver2.zzb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
106,1,1,1,http://resolver3.zzb.ttmc.edu.cn,resolver3.zzb.ttmc.edu.cn,2,resolver3.zzb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
146,1,1,1,https://resolver3.zzb.ttmc.edu.cn,resolver3.zzb.ttmc.edu.cn,2,resolver3.zzb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
93,1,1,1,http://resolver4.zzb.ttmc.edu.cn,resolver4.zzb.ttmc.edu.cn,2,resolver4.zzb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
117,1,1,1,https://resolver4.zzb.ttmc.edu.cn,resolver4.zzb.ttmc.edu.cn,2,resolver4.zzb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,Altdns
52,0,0,1,http://studyrs.ttmc.edu.cn,studyrs.ttmc.edu.cn,1,studyrs.ttmc.edu.cn,124.31.216.21,1,1,80,,"(ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')),)",,,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,AlienVaultQuery
75,1,1,1,https://studyrs.ttmc.edu.cn,studyrs.ttmc.edu.cn,1,studyrs.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,AlienVaultQuery
32,1,1,1,http://sybb.ttmc.edu.cn,sybb.ttmc.edu.cn,1,sybb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医学院实验标本中心,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
59,1,1,1,https://sybb.ttmc.edu.cn,sybb.ttmc.edu.cn,1,sybb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医学院实验标本中心,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
8,1,1,1,http://tswl.ttmc.edu.cn,tswl.ttmc.edu.cn,1,tswl.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
43,1,1,1,https://tswl.ttmc.edu.cn,tswl.ttmc.edu.cn,1,tswl.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
17,1,1,1,http://ttmc.edu.cn,ttmc.edu.cn,0,ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
34,1,1,1,https://ttmc.edu.cn,ttmc.edu.cn,0,ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
48,1,1,1,http://www.bgs.ttmc.edu.cn,www.bgs.ttmc.edu.cn,2,www.bgs.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,AlienVaultQuery
69,1,1,1,https://www.bgs.ttmc.edu.cn,www.bgs.ttmc.edu.cn,2,www.bgs.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,AlienVaultQuery
66,1,1,1,http://www.cloud.ttmc.edu.cn,www.cloud.ttmc.edu.cn,2,www.cloud.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,BaiduSearch
74,1,1,1,https://www.cloud.ttmc.edu.cn,www.cloud.ttmc.edu.cn,2,www.cloud.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,BaiduSearch
51,1,1,1,http://www.fsyy.ttmc.edu.cn,www.fsyy.ttmc.edu.cn,2,www.fsyy.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,AlienVaultQuery
71,1,1,1,https://www.fsyy.ttmc.edu.cn,www.fsyy.ttmc.edu.cn,2,www.fsyy.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,AlienVaultQuery
49,1,1,1,http://www.jcb.ttmc.edu.cn,www.jcb.ttmc.edu.cn,2,www.jcb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,SogouSearch
73,1,1,1,https://www.jcb.ttmc.edu.cn,www.jcb.ttmc.edu.cn,2,www.jcb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,SogouSearch
58,1,1,1,http://www.lab.ttmc.edu.cn,www.lab.ttmc.edu.cn,2,www.lab.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,IP138Query
67,1,1,1,https://www.lab.ttmc.edu.cn,www.lab.ttmc.edu.cn,2,www.lab.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,IP138Query
47,1,1,1,http://www.life.ttmc.edu.cn,www.life.ttmc.edu.cn,2,www.life.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,SogouSearch
64,1,1,1,https://www.life.ttmc.edu.cn,www.life.ttmc.edu.cn,2,www.life.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,SogouSearch
6,1,1,1,http://www.ttmc.edu.cn,www.ttmc.edu.cn,1,www.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
30,1,1,1,https://www.ttmc.edu.cn,www.ttmc.edu.cn,1,www.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
65,1,1,1,http://www.yjsb.ttmc.edu.cn,www.yjsb.ttmc.edu.cn,2,www.yjsb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,AlienVaultQuery
76,1,1,1,https://www.yjsb.ttmc.edu.cn,www.yjsb.ttmc.edu.cn,2,www.yjsb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,AlienVaultQuery
50,1,1,1,http://xcb.ttmc.edu.cn,xcb.ttmc.edu.cn,1,xcb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
68,1,1,1,https://xcb.ttmc.edu.cn,xcb.ttmc.edu.cn,1,xcb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
1,1,1,1,http://xgc.ttmc.edu.cn,xgc.ttmc.edu.cn,1,xgc.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,藏医学院学生工作处,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
31,1,1,1,https://xgc.ttmc.edu.cn,xgc.ttmc.edu.cn,1,xgc.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,藏医学院学生工作处,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
11,1,1,1,http://yjs.ttmc.edu.cn,yjs.ttmc.edu.cn,1,yjs.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,学科网站,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
55,1,1,1,https://yjs.ttmc.edu.cn,yjs.ttmc.edu.cn,1,yjs.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,学科网站,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
5,1,1,1,http://yjsb.ttmc.edu.cn,yjsb.ttmc.edu.cn,1,yjsb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,学院,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
33,1,1,1,https://yjsb.ttmc.edu.cn,yjsb.ttmc.edu.cn,1,yjsb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,学院,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
18,1,1,1,http://zgjxds.ttmc.edu.cn,zgjxds.ttmc.edu.cn,1,zgjxds.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
40,1,1,1,https://zgjxds.ttmc.edu.cn,zgjxds.ttmc.edu.cn,1,zgjxds.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
22,1,1,1,http://zwc.ttmc.edu.cn,zwc.ttmc.edu.cn,1,zwc.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医药大学总务处,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
35,1,1,1,https://zwc.ttmc.edu.cn,zwc.ttmc.edu.cn,1,zwc.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医药大学总务处,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
7,1,1,1,http://zyaox.ttmc.edu.cn,zyaox.ttmc.edu.cn,1,zyaox.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医学院藏药系,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
36,1,1,1,https://zyaox.ttmc.edu.cn,zyaox.ttmc.edu.cn,1,zyaox.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医学院藏药系,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
16,1,1,1,http://zyix.ttmc.edu.cn,zyix.ttmc.edu.cn,1,zyix.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,藏医系,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
46,1,1,1,https://zyix.ttmc.edu.cn,zyix.ttmc.edu.cn,1,zyix.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,藏医系,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
3,1,1,1,http://zzb.ttmc.edu.cn,zzb.ttmc.edu.cn,1,zzb.ttmc.edu.cn,124.31.216.21,1,1,80,200,OK,西藏藏医学院组织（人事）部,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
19,1,1,1,https://zzb.ttmc.edu.cn,zzb.ttmc.edu.cn,1,zzb.ttmc.edu.cn,124.31.216.21,1,1,443,200,OK,西藏藏医学院组织（人事）部,VWebServer,124.31.0.0/16,AS4134,China Telecom,中国西藏拉萨市,电信,MySSLQuery
